freq,vs
100.0,1.6449718608501015e-13
100.0,6.152411203241747e-13
100.0,0.29824355782420126
100.0,0.29824355782420053
100.0,2.637003413479176
100.0,1.700350960922385
100.0,1.1762108711503472
100.0,1.056927190168383
100.0,0.7348770160502917
100.0,0.5598745542561151
100.0,0.5074645302456078
100.0,0.4391312193686729
100.0,0.3798157790321643
102.0,1.2823118618254562e-13
102.0,7.6888443749049e-15
102.0,0.37752948726560676
102.0,0.37752948726562185
102.0,2.551527554165649
102.0,1.6722538220631193
102.0,0.18341717393582097
102.0,1.084377021367032
102.0,1.0199705842374163
102.0,0.7302874387037193
102.0,0.5451186134327801
102.0,0.5021683194685758
102.0,0.4350097880040766
102.0,0.3743307069499228
104.0,1.686813382628123e-13
104.0,5.3439280229241415e-14
104.0,4.7379155667177195e-14
104.0,0.4694092037843494
104.0,0.469409203784313
104.0,2.4783255701146225
104.0,1.654279503412437
104.0,0.18693557153568155
104.0,1.0231124686816655
104.0,0.9898804591806537
104.0,0.7244243892682678
104.0,0.5319114419757311
104.0,0.49751733015327965
104.0,0.43085467646891235
104.0,0.36926396148825774
106.0,4.5276107070127175e-13
106.0,3.474425634934321e-13
106.0,5.100521875933696e-13
106.0,0.5848981957489072
106.0,0.584898195748587
106.0,2.4135163237766433
106.0,1.6413883558994538
106.0,0.1923498460692029
106.0,0.9813396246869958
106.0,0.9628986000982287
106.0,0.7170864012671598
106.0,0.5201581677885674
106.0,0.4933043042662712
106.0,0.4266920971869863
106.0,0.36461264108930497
108.0,3.171774722652814e-14
108.0,1.3480042571276275e-13
108.0,5.0954669001858454e-14
108.0,0.697081853041155
108.0,0.6970818530403116
108.0,2.3523378202687284
108.0,1.6312814164578266
108.0,0.1998975553997604
108.0,0.19989755510605606
108.0,0.9546053215272389
108.0,0.9358615908509224
108.0,0.7081823212982002
108.0,0.5097154306443393
108.0,0.48938029482473205
108.0,0.42255466602075387
110.0,1.4479428024337676e-13
110.0,3.1441043710003033e-13
110.0,2.4438316038584054
110.0,2.170621403804239
110.0,1.6225688677175416
110.0,0.20902510397012042
110.0,0.20902510475673566
110.0,0.9358164858303268
110.0,0.9116051984952538
110.0,0.6978217274323137
