freq,vs
41.0,1.307674107453731
41.0,1.2172920446043327
41.0,1.0676652282103165
41.0,1.004332681409815
41.0,0.9446244882918505
41.0,0.9288297457483515
41.0,0.9111197244564005
41.0,0.785224093041864
41.0,0.7840245615641036
41.0,0.6629253961366234
41.0,0.6618685496907949
41.0,0.6018936717893414
41.0,0.5287497566287005
41.0,0.49575601165327404
41.0,0.4652814956519863
41.0,0.4561373066269659
41.0,0.4272464577014986
41.0,0.42723897500460867
42.0,13.681068165258715
42.0,0.6475797479705055
42.0,0.647579747950799
42.0,0.2939051422916083
42.0,0.293905142276122
42.0,0.2923159004868206
42.0,0.2923159005248591
42.0,2.207377952853812
42.0,2.1147367297558017
42.0,1.2218120854742511
42.0,1.1847112267705313
42.0,1.0431806400258077
42.0,0.9896341918768674
42.0,0.9377988933599208
42.0,0.9212485323192007
42.0,0.9015956803110325
42.0,0.7712232894906834
42.0,0.7705724517416827
42.0,0.6448743653940964
42.0,0.6436135387310353
42.0,0.5870345254528044
42.0,0.5206453399416829
42.0,0.49182055364938876
42.0,0.46468897933795955
42.0,0.45689367349326443
42.0,0.4290565232365272
42.0,0.4290487505737857
43.0,4.422722760279675e-13
43.0,9.226260193680384
43.0,5.723437970194047
43.0,0.2896982734159336
43.0,0.2896982734165175
43.0,0.2981598314171649
43.0,0.29815983141616903
43.0,2.1650992128317745
43.0,2.096847266729452
43.0,1.162706837633116
43.0,1.1512536971976748
43.0,1.021887232171211
43.0,0.9752884310534635
43.0,0.9334371006965292
43.0,0.9098951336116219
43.0,0.8904820523469202
43.0,0.7558467687502779
43.0,0.7555364943181149
43.0,0.6250653778374694
43.0,0.6236481122994287
43.0,0.5712238044353379
43.0,0.512168084531516
43.0,0.48751752176767477
43.0,0.4637656194046258
43.0,0.45731992347138606
43.0,0.43070462890107664
43.0,0.4306953004783791
44.0,7.297521464759109
44.0,0.22517761726347849
44.0,0.2251776173252594
44.0,0.2897790528569574
44.0,0.2897790528539355
44.0,2.198165175002737
44.0,2.0799054274764224
44.0,1.6588307868340897
44.0,1.1334104959089855
44.0,1.087965952544414
44.0,0.9995162781425297
44.0,0.9584072738206489
44.0,0.9294767736622376
44.0,0.8931962515142188
44.0,0.8762406715521037
44.0,0.7359021286222728
44.0,0.7357551627161631
44.0,0.5999352464820112
44.0,0.5980875396127951
44.0,0.5523730819199626
44.0,0.5015382816416732
44.0,0.481175314326677
44.0,0.4613614162778894
44.0,0.4563334687748969
44.0,0.4319160275758811
44.0,0.4319016885670575
44.0,0.4175320163293568
45.0,4.810211097943674e-12
45.0,6.239487921977758
45.0,0.26160520173894475
45.0,0.261605201739748
45.0,0.312175084095902
45.0,0.3121750840956827
45.0,2.832933447410043
45.0,2.0933207125414155
45.0,2.075441910277345
45.0,1.135179620184665
45.0,1.1132038783947742
45.0,0.9967818993734644
45.0,0.9519047463648733
45.0,0.9289511756389722
45.0,0.8876051914546815
45.0,0.8630446285091132
45.0,0.7258023211263307
45.0,0.7255542779396603
45.0,0.6068531580579518
45.0,0.6068267347995752
45.0,0.544715866165998
45.0,0.505479386197304
45.0,0.495452188396459
45.0,0.47797363403249676
45.0,0.4752224670382027
45.0,0.4352267875086878
45.0,0.4351657784993198
46.0,1.3370209618954293e-13
46.0,7.174258819927591e-14
46.0,0.13051202518579746
46.0,0.13051202518462832
46.0,5.4864927781537745
46.0,0.2687866940467568
46.0,0.2687866940471699
46.0,2.148722456221484
46.0,2.0618228374541325
46.0,1.5606458433239785
46.0,1.091484677591074
46.0,1.060149666347965
46.0,0.9698137260324605
46.0,0.9295230967278477
46.0,0.9237310960000661
46.0,0.8589867807602006
46.0,0.8375580363600013
46.0,0.6889272425330303
46.0,0.6888387337058951
46.0,0.5644035922057081
46.0,0.5643482181767191
46.0,0.5149280107405251
46.0,0.48415772310080146
46.0,0.477076324743714
46.0,0.46494487658673406
46.0,0.4633020259784676
46.0,0.43405152565530647
47.0,7.822393521200593e-10
47.0,0.12625093932447246
47.0,0.12625093933513917
47.0,4.945864537988233
47.0,0.2396267982319286
47.0,0.23962679828068376
47.0,2.1124653157126665
47.0,2.049276606266947
47.0,1.3660338976638196
47.0,1.0691680539512118
47.0,1.0181149025912943
47.0,0.9457805505664234
47.0,0.9178786492392091
47.0,0.9033455493121669
